YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Topic,Category,Question,Response,Age,Gender,RaceEthnicity,RiskFactor,RiskFactorResponse,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Numerator,Sample_Size,LocationID,TopicID,CategoryID,QuestionID,ResponseID,DataValueTypeID,AgeID,GenderID,RaceEthnicityID,RiskFactorID,RiskFactorResponseID,GeoLocation,Geographic Level
2016,2017,WY,Wyoming,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,Male,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,56,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GM,BLK,RFAPAR,RFTOT,POINT (-108.109830352999 43.2355413430004),
2016,2017,WI,Wisconsin,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,Male,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,55,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GM,OTH,RFAPAR,RFTOT,POINT (-89.8163707419996 44.3931911740004),
2016,2017,MA,Massachusetts,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,All genders,Other,All participants,Total,%,Crude Prevalence,73.81,,,65.36,81.14,,229,25,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GALL,OTH,RFAPAR,RFTOT,POINT (-72.0826906749996 42.2768704700004),
2016,2017,OR,Oregon,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,All genders,Other,All participants,Total,%,Crude Prevalence,19.22,,,10.83,30.3,,169,41,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GALL,OTH,RFAPAR,RFTOT,POINT (-120.155031325999 44.5674494240004),
2016,2017,IN,Indiana,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,Female,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,44,18,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GF,OTH,RFAPAR,RFTOT,POINT (-86.1499601939996 39.7669104520004),
2016,2017,MO,Missouri,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,Female,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,38,29,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GF,OTH,RFAPAR,RFTOT,POINT (-92.5663000529996 38.6357907760004),
2016,2017,PA,Pennsylvania,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,Female,All races,All participants,Total,%,Crude Prevalence,0.63,,,0.17,1.64,,739,42,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GF,ALLRACE,RFAPAR,RFTOT,POINT (-77.8607002939996 40.7937301520004),
2016,2017,KY,Kentucky,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,All genders,Other,All participants,Total,%,Crude Prevalence,22.9,,,11.56,38.11,,60,21,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GALL,OTH,RFAPAR,RFTOT,POINT (-84.7749710479996 37.6459702710004),
2016,2017,ID,Idaho,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,Male,All races,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,733,16,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GM,ALLRACE,RFAPAR,RFTOT,POINT (-114.363730041999 43.6826300050004),
2016,2017,RI,Rhode Island,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,Male,"Hispanic, any race",All participants,Total,%,Crude Prevalence,71.85,,,56.47,84.22,,87,44,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GM,HISP,RFAPAR,RFTOT,POINT (-71.5224703139996 41.7082801930004),
2016,2017,NM,New Mexico,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Clinic,0-17 years,Male,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,35,35,TUTL,CPTYP,CHPTYP,RCLNC,,AGE017,GM,OTH,RFAPAR,RFTOT,POINT (-106.240580984999 34.5208809520004),
2016,2017,SD,South Dakota,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,Male,All races,All participants,Total,%,Crude Prevalence,27.89,,,22.4,33.92,,560,46,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GM,ALLRACE,RFAPAR,RFTOT,POINT (-100.373530636999 44.3531300530004),
2016,2017,GA,Georgia,NSCH,Service Utilization,Need,Percentage of children who needed vision care in the past 12 months but did not receive it,Yes,0-17 years,Male,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,13,TUTL,CNEED,CHNEED,RYES,,AGE017,GM,OTH,RFAPAR,RFTOT,POINT (-83.6275803459996 32.8396810930004),
2016,2017,NE,Nebraska,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,Male,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,54,31,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GM,OTH,RFAPAR,RFTOT,POINT (-99.3657206229996 41.6410409880005),
2016,2017,OH,Ohio,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Clinic,0-17 years,All genders,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,39,TUTL,CPTYP,CHPTYP,RCLNC,,AGE017,GALL,BLK,RFAPAR,RFTOT,POINT (-82.4042600559996 40.0602101410004),
2016,2017,US,National,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,Male,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,0.94,,,0.7,1.23,,18416,59,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GM,WHT,RFAPAR,RFTOT,,
2016,2017,SC,South Carolina,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Clinic,0-17 years,Male,All races,All participants,Total,%,Crude Prevalence,4.04,,,2.09,6.97,,460,45,TUTL,CPTYP,CHPTYP,RCLNC,,AGE017,GM,ALLRACE,RFAPAR,RFTOT,POINT (-81.0453712069996 33.9988213030004),
2016,2017,WV,West Virginia,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Male,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,54,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GM,BLK,RFAPAR,RFTOT,POINT (-80.7126401349996 38.6655102020004),
2016,2017,TN,Tennessee,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,All genders,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,67,47,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GALL,HISP,RFAPAR,RFTOT,POINT (-85.7744909139996 35.6809405800004),
2016,2017,CT,Connecticut,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,All genders,All races,All participants,Total,%,Crude Prevalence,75.27,,,71.51,78.76,,1557,9,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GALL,ALLRACE,RFAPAR,RFTOT,POINT (-72.6498409519996 41.5626610200004),
2016,2017,CO,Colorado,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,Female,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,8,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GF,BLK,RFAPAR,RFTOT,POINT (-106.133610920999 38.8438407570004),
2016,2017,AZ,Arizona,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,Female,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,0.08,,,0,1.68,,242,4,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GF,WHT,RFAPAR,RFTOT,POINT (-111.763811276999 34.8659702800004),
2016,2017,SD,South Dakota,NSCH,Service Utilization,Need,Percentage of children who needed vision care in the past 12 months but did not receive it,Yes,0-17 years,Male,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,46,TUTL,CNEED,CHNEED,RYES,,AGE017,GM,WHT,RFAPAR,RFTOT,POINT (-100.373530636999 44.3531300530004),
2016,2017,ND,North Dakota,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Male,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,66.92,,,60.62,72.79,,453,38,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GM,WHT,RFAPAR,RFTOT,POINT (-100.118421048999 47.4753197790004),
2016,2017,OH,Ohio,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,All genders,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,52,39,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GALL,BLK,RFAPAR,RFTOT,POINT (-82.4042600559996 40.0602101410004),
2016,2017,SD,South Dakota,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Female,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,46,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GF,HISP,RFAPAR,RFTOT,POINT (-100.373530636999 44.3531300530004),
2016,2017,WI,Wisconsin,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Clinic,0-17 years,Female,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,55,TUTL,CPTYP,CHPTYP,RCLNC,,AGE017,GF,HISP,RFAPAR,RFTOT,POINT (-89.8163707419996 44.3931911740004),
2016,2017,NM,New Mexico,NSCH,Service Utilization,Need,Percentage of children who needed vision care in the past 12 months but did not receive it,Yes,0-17 years,Female,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,35,TUTL,CNEED,CHNEED,RYES,,AGE017,GF,HISP,RFAPAR,RFTOT,POINT (-106.240580984999 34.5208809520004),
2016,2017,NE,Nebraska,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Male,All races,All participants,Total,%,Crude Prevalence,62.43,,,55.67,68.84,,527,31,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GM,ALLRACE,RFAPAR,RFTOT,POINT (-99.3657206229996 41.6410409880005),
2016,2017,LA,Louisiana,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,All genders,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,63.86,,,58.79,68.72,,717,22,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GALL,WHT,RFAPAR,RFTOT,POINT (-92.4456800709996 31.3126606440004),
2016,2017,AK,Alaska,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,Female,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,0.89,,,0.09,3.34,,261,2,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GF,WHT,RFAPAR,RFTOT,POINT (-147.722059035999 64.8450799570005),
2016,2017,MD,Maryland,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Clinic,0-17 years,Female,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,0.8,,,0.06,3.42,,289,24,TUTL,CPTYP,CHPTYP,RCLNC,,AGE017,GF,WHT,RFAPAR,RFTOT,POINT (-76.6092601109996 39.2905809640004),
2016,2017,MT,Montana,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,All genders,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,1.02,,,0.24,2.81,,889,30,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GALL,WHT,RFAPAR,RFTOT,POINT (-109.424420644999 47.0665289720004),
2016,2017,IA,Iowa,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,All genders,Other,All participants,Total,%,Crude Prevalence,23.42,,,11.37,39.73,,66,19,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GALL,OTH,RFAPAR,RFTOT,POINT (-93.8164905559996 42.4694009130004),
2016,2017,MI,Michigan,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,All genders,Other,All participants,Total,%,Crude Prevalence,74.36,,,59.5,85.99,,181,26,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GALL,OTH,RFAPAR,RFTOT,POINT (-84.7143902699996 44.6613195430005),
2016,2017,WY,Wyoming,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Clinic,0-17 years,Male,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,33,56,TUTL,CPTYP,CHPTYP,RCLNC,,AGE017,GM,OTH,RFAPAR,RFTOT,POINT (-108.109830352999 43.2355413430004),
2016,2017,US,National,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,Female,All races,All participants,Total,%,Crude Prevalence,1.59,,,1.19,2.09,,34847,59,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GF,ALLRACE,RFAPAR,RFTOT,,
2016,2017,LA,Louisiana,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,Male,All races,All participants,Total,%,Crude Prevalence,0.75,,,0.14,2.28,,363,22,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GM,ALLRACE,RFAPAR,RFTOT,POINT (-92.4456800709996 31.3126606440004),
2016,2017,DE,Delaware,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Clinic,0-17 years,All genders,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,156,10,TUTL,CPTYP,CHPTYP,RCLNC,,AGE017,GALL,BLK,RFAPAR,RFTOT,POINT (-75.5777411679996 39.0088306670004),
2016,2017,IL,Illinois,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,All genders,All races,All participants,Total,%,Crude Prevalence,1.02,,,0.42,2.06,,1549,17,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GALL,ALLRACE,RFAPAR,RFTOT,POINT (-88.9977101779996 40.4850102830004),
2016,2017,AK,Alaska,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,All genders,All races,All participants,Total,%,Crude Prevalence,1.76,,,0.81,3.3,,1247,2,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GALL,ALLRACE,RFAPAR,RFTOT,POINT (-147.722059035999 64.8450799570005),
